206, 0.0215070090909
207, 0.0278238835
208, 0.0336913992632
209, 
210, 0.0335786357011
211, 0.0327472990698
212, 0.0328788502293
213, 0.0327268264486
214, 0.0354034543662
215, 0.0364863892888
216, 0.0381410906284
217, 0.0393160932255
218, 0.0399600233985
219, 0.0402740245606
220, 0.0403467805518
221, 0.0403040981741
222, 0.0404364581571
223, 0.0405514814308
224, 0.04056105454
225, 
226, 
227, 
228, 0.0406275637163
229, 
230, 0.0406146880894
231, 0.0404585675815
232, 0.0403226200878
233, 0.040286695471
234, 0.0403194901332
235, 0.0402681386747
236, 0.0401877652396
237, 0.0401827913228
238, 
239, 0.0401385628236
240, 
241, 0.0400968043633
242, 0.0400883614078
243, 0.0400340873572
244, 0.0399806131899
245, 0.0398768792505
246, 0.0397391038845
247, 0.0396120636528
248, 0.0395049500993
249, 
250, 0.0394439018831
251, 0.0393818713834
252, 0.0393155743571
253, 
254, 0.0392595640092
255, 0.0392026336624
256, 0.0391200767846
257, 
258, 
259, 0.0390468104824
260, 0.0389895933249
261, 
262, 0.0389373875504
263, 
264, 0.0388877706595
265, 
266, 0.0388337560112
267, 0.0388168676887
268, 0.0388014534034
269, 
270, 0.0387759230332
271, 0.0387332350751
272, 0.0386968267097
273, 0.0386644673309
274, 0.0386255508309
275, 0.0385867852104
276, 0.0385538345783
277, 0.0385262129609
278, 0.0384933760301
279, 
280, 0.0384736603472
281, 0.0384549948168
282, 0.038446760792
283, 0.0384370670896
284, 0.038432478988
285, 
286, 
287, 0.0384375090682
288, 0.0384437534073
289, 0.0384394613622
290, 0.0384407962869
291, 0.0384406541225
292, 0.0384316940234
293, 0.0384193679527
294, 0.0384080301123
295, 0.0384007015221
296, 0.0383909666119
297, 0.0383794328595
298, 0.038371649034
299, 0.038364532812
300, 0.0383526420195
301, 0.0383396814693
302, 0.0383242221558
303, 0.0383093679404
304, 
305, 0.0382926178868
306, 0.0382756597537
307, 0.0382572234066
308, 0.0382352711029
309, 0.0382134632576
310, 0.0381907255003
311, 0.0381703300733
312, 0.0381518152418
313, 0.0381324146177
314, 0.0381136984115
315, 0.0380931416917
316, 
317, 0.0380758354027
318, 0.0380573021009
319, 0.0380389751542
320, 0.0380185222988
321, 0.0379979653842
322, 
323, 0.0379777976308
324, 0.0379578981177
325, 0.0379371290399
326, 
327, 0.0379111960332
328, 0.0378848303067
329, 0.0378571659887
330, 0.0378290399991
331, 
332, 0.0378017125781
333, 0.0377741131757
334, 
335, -0.00369849
336, 
337, 0.0125565145455
338, 0.0332232676442
339, 0.0354027839813
340, 0.0355114462245
341, 0.0355485068761
342, 0.035093380507
343, 0.034583271804
344, 
345, 0.034169190096
346, 0.0335413500652
347, 0.033009923367
348, 
349, 0.032959259073
350, 0.0329339524827
351, 0.0328613214994
352, 
353, 0.0328618506568
354, 0.0329243465894
355, 0.0329090624852
356, 0.0327762086008
357, 
358, 
359, 
360, 0.0326305200334
361, 0.0325613580687
362, 0.032430663731
363, 0.032320765654
364, 0.0322847285555
365, 0.0322419546065
366, 0.0322230069592
367, 
368, 0.0321807676127
369, 0.0321531413626
370, 0.0321429106777
371, 0.0321564415265
372, 0.0321588898513
373, 0.0321937296375
374, 0.0322264127369
375, 0.0322408261119
376, 0.0322575472607
377, 
378, 0.032282111063
379, 0.0322912252049
380, 0.0322801238664
381, 0.0322849101068
382, 0.0323235442497
383, 0.0323772617942
384, 0.0324134231325
385, 
386, 0.0324540046288
387, 0.0324826662461
388, 
389, 
390, 0.0325211150732
391, 0.0325423488034
392, 
393, 
394, 0.0325462663519
395, 0.0325568724141
396, 0.0325590269077
397, 0.032551524329
398, 0.0325388819454
399, 0.0325206320351
400, 0.0325139575715
401, 0.0325026716442
402, 
403, 0.0324798461492
404, 
405, 0.0324457607761
406, 0.0324178996736
407, 0.0323915682108
408, 
409, 
410, 0.0323602154946
411, 
412, 0.0323357210324
413, 0.0323115851139
414, 
415, 
416, 0.0322877305945
417, 
418, 0.0322668300925
419, 0.0322441522599
420, 
421, 
422, 0.0322210306957
423, 0.0322027611216
424, 0.0321840195373
425, 
426, 0.032168061434
427, 0.0321481781715
428, 0.0321270252298
429, 0.0321095576106
430, 0.0320907048299
431, 0.0320692143776
432, 0.0320430039786
